date,timestamp,weekday,minute,minute_group,tmo,open,high,low,close,touch
2021-11-15,2021-11-15 09:00:00-05:00,Monday,0,0,16214.5,16258.5,16262.5,16188.25,16229.0,True
2021-11-15,2021-11-15 10:00:00-05:00,Monday,0,0,16214.5,16229.25,16231.0,16146.5,16170.75,True
2021-11-16,2021-11-16 09:00:00-05:00,Tuesday,0,0,16190.5,16169.75,16251.75,16142.0,16224.5,True
2021-11-16,2021-11-16 10:00:00-05:00,Tuesday,0,0,16190.5,16224.5,16260.0,16194.75,16230.5,True
2021-11-17,2021-11-17 09:00:00-05:00,Wednesday,0,0,16293.75,16309.5,16322.5,16270.0,16284.5,True
2021-11-17,2021-11-17 10:00:00-05:00,Wednesday,0,0,16293.75,16284.5,16353.75,16282.75,16334.0,True
2021-11-17,2021-11-17 12:00:00-05:00,Wednesday,0,0,16293.75,16389.25,16396.5,16294.0,16305.0,True
2021-11-18,2021-11-18 09:00:00-05:00,Thursday,0,0,16347.0,16397.5,16421.0,16353.25,16396.5,True
2021-11-18,2021-11-18 10:00:00-05:00,Thursday,0,0,16347.0,16396.75,16419.0,16303.5,16359.5,True
2021-11-18,2021-11-18 11:00:00-05:00,Thursday,0,0,16347.0,16358.75,16479.0,16333.25,16454.25,True
2021-11-19,2021-11-19 09:00:00-05:00,Friday,0,0,16571.0,16566.25,16616.0,16516.25,16612.5,True
2021-11-19,2021-11-19 10:00:00-05:00,Friday,0,0,16571.0,16613.0,16617.0,16546.5,16565.5,True
2021-11-19,2021-11-19 11:00:00-05:00,Friday,0,0,16571.0,16565.75,16626.25,16562.0,16603.5,True
2021-11-22,2021-11-22 11:00:00-05:00,Monday,0,0,16611.5,16698.75,16705.5,16455.25,16506.25,True
2021-11-23,2021-11-23 09:00:00-05:00,Tuesday,0,0,16359.5,16351.75,16418.75,16281.75,16398.0,True
2021-11-23,2021-11-23 10:00:00-05:00,Tuesday,0,0,16359.5,16397.75,16405.25,16162.25,16167.0,True
2021-11-24,2021-11-24 10:00:00-05:00,Wednesday,0,0,16276.75,16181.5,16270.5,16152.75,16247.75,True
2021-11-24,2021-11-24 11:00:00-05:00,Wednesday,0,0,16276.75,16247.0,16337.75,16209.0,16307.0,True
2021-11-24,2021-11-24 12:00:00-05:00,Wednesday,0,0,16276.75,16307.5,16325.0,16271.75,16315.5,True
2021-11-25,2021-11-25 09:00:00-05:00,Thursday,0,0,16393.25,16388.5,16416.5,16370.5,16414.25,True
2021-11-25,2021-11-25 10:00:00-05:00,Thursday,0,0,16393.25,16414.25,16418.0,16395.75,16398.75,True
2021-11-25,2021-11-25 11:00:00-05:00,Thursday,0,0,16393.25,16398.75,16410.5,16393.0,16406.25,True
2021-11-25,2021-11-25 12:00:00-05:00,Thursday,0,0,16393.25,16406.75,16414.75,16399.25,16404.5,True
2021-11-26,2021-11-26 09:00:00-05:00,Friday,0,0,16287.25,16191.5,16307.5,16168.25,16229.75,True
2021-11-29,2021-11-29 09:00:00-05:00,Monday,0,0,16222.25,16237.75,16306.25,16208.5,16297.75,True
2021-11-29,2021-11-29 10:00:00-05:00,Monday,0,0,16222.25,16297.5,16314.25,16227.0,16276.0,True
2021-11-30,2021-11-30 09:00:00-05:00,Tuesday,0,0,16403.0,16357.5,16418.25,16319.0,16406.0,True
2021-11-30,2021-11-30 10:00:00-05:00,Tuesday,0,0,16403.0,16407.25,16456.25,16142.0,16145.25,True
2021-12-01,2021-12-01 09:00:00-05:00,Wednesday,0,0,16371.25,16344.25,16366.75,16270.5,16329.25,True
2021-12-01,2021-12-01 10:00:00-05:00,Wednesday,0,0,16371.25,16329.0,16377.5,16275.75,16370.25,True
2021-12-01,2021-12-01 11:00:00-05:00,Wednesday,0,0,16371.25,16370.5,16427.5,16324.25,16337.0,True
2021-12-01,2021-12-01 12:00:00-05:00,Wednesday,0,0,16371.25,16337.5,16375.5,16233.0,16243.25,True
2021-12-02,2021-12-02 09:00:00-05:00,Thursday,0,0,15946.75,15833.0,16004.0,15788.5,15993.5,True
2021-12-02,2021-12-02 10:00:00-05:00,Thursday,0,0,15946.75,15993.25,16027.0,15762.75,15892.5,True
2021-12-02,2021-12-02 11:00:00-05:00,Thursday,0,0,15946.75,15892.5,15986.25,15855.5,15958.5,True
2021-12-02,2021-12-02 12:00:00-05:00,Thursday,0,0,15946.75,15958.75,16061.25,15942.0,15997.25,True
2021-12-03,2021-12-03 09:00:00-05:00,Friday,0,0,15971.25,16047.75,16090.5,15830.25,15842.0,True
2021-12-06,2021-12-06 09:00:00-05:00,Monday,0,0,15736.25,15712.25,15760.5,15559.25,15666.75,True
2021-12-06,2021-12-06 10:00:00-05:00,Monday,0,0,15736.25,15666.25,15788.0,15600.5,15732.5,True
2021-12-06,2021-12-06 11:00:00-05:00,Monday,0,0,15736.25,15731.5,15767.75,15656.5,15717.0,True
2021-12-06,2021-12-06 12:00:00-05:00,Monday,0,0,15736.25,15717.5,15829.25,15703.75,15828.5,True
2021-12-09,2021-12-09 09:00:00-05:00,Thursday,0,0,16360.5,16323.5,16414.25,16321.75,16346.75,True
2021-12-09,2021-12-09 10:00:00-05:00,Thursday,0,0,16360.5,16347.25,16366.0,16253.25,16304.0,True
2021-12-10,2021-12-10 10:00:00-05:00,Friday,0,0,16161.25,16218.0,16311.0,16163.0,16205.5,True
2021-12-10,2021-12-10 11:00:00-05:00,Friday,0,0,16161.25,16205.25,16264.5,16133.75,16248.75,True
2021-12-13,2021-12-13 09:00:00-05:00,Monday,0,0,16391.0,16382.75,16383.75,16254.25,16273.25,True
2021-12-15,2021-12-15 09:00:00-05:00,Wednesday,0,0,15928.5,15902.5,15927.75,15824.0,15840.5,True
2021-12-16,2021-12-16 09:00:00-05:00,Thursday,0,0,16328.25,16344.5,16344.75,16166.75,16169.75,True
2021-12-17,2021-12-17 09:00:00-05:00,Friday,0,0,15833.25,15729.75,15843.0,15657.0,15782.0,True
2021-12-17,2021-12-17 10:00:00-05:00,Friday,0,0,15833.25,15782.25,15915.5,15651.75,15897.25,True
2021-12-17,2021-12-17 11:00:00-05:00,Friday,0,0,15833.25,15897.25,15956.5,15760.25,15816.0,True
2021-12-17,2021-12-17 12:00:00-05:00,Friday,0,0,15833.25,15815.5,15862.75,15741.75,15816.0,True
2021-12-20,2021-12-20 09:00:00-05:00,Monday,0,0,15629.75,15563.5,15658.75,15543.0,15630.25,True
2021-12-20,2021-12-20 10:00:00-05:00,Monday,0,0,15629.75,15629.5,15643.75,15528.25,15545.75,True
2021-12-21,2021-12-21 09:00:00-05:00,Tuesday,0,0,15766.5,15801.75,15804.25,15664.0,15664.75,True
2021-12-21,2021-12-21 11:00:00-05:00,Tuesday,0,0,15766.5,15671.0,15802.0,15658.75,15780.5,True
2021-12-21,2021-12-21 12:00:00-05:00,Tuesday,0,0,15766.5,15780.25,15867.5,15771.25,15864.25,True
2021-12-22,2021-12-22 09:00:00-05:00,Wednesday,0,0,15935.0,15936.75,16044.75,15925.75,16006.75,True
2021-12-23,2021-12-23 09:00:00-05:00,Thursday,0,0,16173.25,16193.75,16243.0,16176.5,16233.25,True
2021-12-27,2021-12-27 09:00:00-05:00,Monday,0,0,16335.25,16375.5,16448.0,16344.5,16435.5,True
2021-12-28,2021-12-28 09:00:00-05:00,Tuesday,0,0,16551.0,16611.25,16615.0,16521.0,16575.75,True
2021-12-28,2021-12-28 10:00:00-05:00,Tuesday,0,0,16551.0,16575.25,16586.0,16491.5,16546.25,True
2021-12-28,2021-12-28 11:00:00-05:00,Tuesday,0,0,16551.0,16546.5,16565.5,16495.5,16553.75,True
2021-12-28,2021-12-28 12:00:00-05:00,Tuesday,0,0,16551.0,16554.0,16559.5,16467.5,16501.0,True
2021-12-29,2021-12-29 09:00:00-05:00,Wednesday,0,0,16542.25,16486.0,16549.5,16477.5,16510.5,True
2021-12-30,2021-12-30 09:00:00-05:00,Thursday,0,0,16486.0,16509.5,16518.0,16449.25,16499.75,True
2021-12-31,2021-12-31 09:00:00-05:00,Friday,0,0,16408.5,16427.5,16464.0,16384.0,16395.75,True
2021-12-31,2021-12-31 10:00:00-05:00,Friday,0,0,16408.5,16395.5,16420.5,16354.0,16387.0,True
2021-12-31,2021-12-31 11:00:00-05:00,Friday,0,0,16408.5,16387.5,16405.5,16356.5,16373.0,True
2022-01-03,2022-01-03 09:00:00-05:00,Monday,0,0,16410.5,16387.0,16484.75,16292.0,16316.5,True
2022-01-03,2022-01-03 10:00:00-05:00,Monday,0,0,16410.5,16317.0,16442.25,16305.0,16437.0,True
2022-01-03,2022-01-03 11:00:00-05:00,Monday,0,0,16410.5,16436.5,16444.0,16373.75,16391.0,True
2022-01-03,2022-01-03 12:00:00-05:00,Monday,0,0,16410.5,16391.25,16430.5,16373.5,16420.25,True
2022-01-04,2022-01-04 09:00:00-05:00,Tuesday,0,0,16523.75,16523.0,16527.25,16443.75,16460.75,True
2022-01-05,2022-01-05 09:00:00-05:00,Wednesday,0,0,16204.75,16222.75,16225.5,16103.0,16212.75,True
2022-01-05,2022-01-05 10:00:00-05:00,Wednesday,0,0,16204.75,16212.75,16247.25,16122.75,16172.75,True
2022-01-06,2022-01-06 10:00:00-05:00,Thursday,0,0,15641.25,15718.5,15872.0,15598.5,15841.5,True
2022-01-07,2022-01-07 09:00:00-05:00,Friday,0,0,15788.0,15677.0,15827.75,15673.75,15792.5,True
2022-01-07,2022-01-07 10:00:00-05:00,Friday,0,0,15788.0,15792.75,15798.0,15510.0,15553.0,True
2022-01-11,2022-01-11 09:00:00-05:00,Tuesday,0,0,15598.0,15599.0,15599.5,15475.0,15548.0,True
2022-01-11,2022-01-11 10:00:00-05:00,Tuesday,0,0,15598.0,15549.25,15652.75,15504.0,15563.75,True
2022-01-11,2022-01-11 11:00:00-05:00,Tuesday,0,0,15598.0,15564.5,15825.0,15558.0,15820.0,True
2022-01-12,2022-01-12 10:00:00-05:00,Wednesday,0,0,15833.25,15967.0,16009.25,15836.0,15858.25,True
2022-01-12,2022-01-12 11:00:00-05:00,Wednesday,0,0,15833.25,15858.0,15923.5,15797.25,15900.0,True
2022-01-13,2022-01-13 10:00:00-05:00,Thursday,0,0,15848.0,15937.75,15946.75,15725.75,15763.75,True
2022-01-14,2022-01-14 09:00:00-05:00,Friday,0,0,15493.0,15355.0,15595.0,15340.0,15581.0,True
2022-01-14,2022-01-14 10:00:00-05:00,Friday,0,0,15493.0,15579.25,15600.5,15456.75,15496.75,True
2022-01-14,2022-01-14 11:00:00-05:00,Friday,0,0,15493.0,15497.0,15572.5,15418.25,15543.0,True
2022-01-14,2022-01-14 12:00:00-05:00,Friday,0,0,15493.0,15543.75,15557.0,15433.75,15439.5,True
2022-01-21,2022-01-21 09:00:00-05:00,Friday,0,0,14643.25,14715.75,14818.5,14631.25,14650.0,True
2022-01-21,2022-01-21 10:00:00-05:00,Friday,0,0,14643.25,14650.5,14818.75,14532.25,14764.5,True
2022-01-21,2022-01-21 11:00:00-05:00,Friday,0,0,14643.25,14763.5,14858.5,14652.25,14696.5,True
2022-01-21,2022-01-21 12:00:00-05:00,Friday,0,0,14643.25,14696.0,14742.5,14604.5,14642.0,True
2022-01-25,2022-01-25 09:00:00-05:00,Tuesday,0,0,14230.0,14206.0,14304.75,14063.25,14100.25,True
2022-01-25,2022-01-25 10:00:00-05:00,Tuesday,0,0,14230.0,14097.25,14243.25,14036.5,14125.75,True
2022-01-28,2022-01-28 09:00:00-05:00,Friday,0,0,14096.25,14011.75,14102.25,13867.0,13899.75,True
2022-01-28,2022-01-28 10:00:00-05:00,Friday,0,0,14096.25,13900.0,14147.0,13860.25,14144.5,True
2022-01-28,2022-01-28 11:00:00-05:00,Friday,0,0,14096.25,14144.75,14297.25,14085.75,14288.75,True
2022-01-31,2022-01-31 09:00:00-05:00,Monday,0,0,14481.5,14472.0,14634.0,14416.25,14629.75,True
2022-02-01,2022-02-01 09:00:00-05:00,Tuesday,0,0,14869.75,14949.75,14960.0,14786.5,14841.75,True
2022-02-01,2022-02-01 10:00:00-05:00,Tuesday,0,0,14869.75,14841.75,14864.75,14729.25,14858.5,True
2022-02-01,2022-02-01 11:00:00-05:00,Tuesday,0,0,14869.75,14858.0,14942.5,14842.0,14923.5,True
2022-02-01,2022-02-01 12:00:00-05:00,Tuesday,0,0,14869.75,14924.25,14930.0,14840.5,14904.75,True
2022-02-02,2022-02-02 09:00:00-05:00,Wednesday,0,0,15144.75,15172.0,15181.75,15026.75,15095.75,True
2022-02-02,2022-02-02 10:00:00-05:00,Wednesday,0,0,15144.75,15096.0,15168.75,15015.75,15064.5,True
2022-02-03,2022-02-03 09:00:00-05:00,Thursday,0,0,14785.75,14700.25,14799.0,14675.0,14710.0,True
2022-02-03,2022-02-03 10:00:00-05:00,Thursday,0,0,14785.75,14711.25,14842.5,14681.0,14747.25,True
2022-02-03,2022-02-03 11:00:00-05:00,Thursday,0,0,14785.75,14746.75,14805.25,14663.5,14666.25,True
2022-02-07,2022-02-07 09:00:00-05:00,Monday,0,0,14698.5,14727.75,14806.25,14670.0,14781.25,True
2022-02-07,2022-02-07 10:00:00-05:00,Monday,0,0,14698.5,14781.25,14790.0,14686.75,14722.75,True
2022-02-07,2022-02-07 11:00:00-05:00,Monday,0,0,14698.5,14722.5,14744.5,14568.25,14610.75,True
2022-02-08,2022-02-08 09:00:00-05:00,Tuesday,0,0,14576.75,14527.5,14588.0,14501.5,14522.25,True
2022-02-08,2022-02-08 10:00:00-05:00,Tuesday,0,0,14576.75,14521.5,14627.5,14467.5,14607.0,True
2022-02-10,2022-02-10 10:00:00-05:00,Thursday,0,0,14995.0,14909.25,15029.25,14894.75,14921.0,True
2022-02-11,2022-02-11 10:00:00-05:00,Friday,0,0,14586.0,14637.5,14725.0,14590.0,14619.5,True
2022-02-11,2022-02-11 11:00:00-05:00,Friday,0,0,14586.0,14619.75,14672.5,14525.0,14563.5,True
2022-02-11,2022-02-11 12:00:00-05:00,Friday,0,0,14586.0,14563.25,14599.0,14506.0,14510.75,True
2022-02-14,2022-02-14 09:00:00-05:00,Monday,0,0,14275.0,14181.25,14334.75,14169.5,14288.0,True
2022-02-14,2022-02-14 10:00:00-05:00,Monday,0,0,14275.0,14288.0,14323.75,14204.0,14271.5,True
2022-02-14,2022-02-14 11:00:00-05:00,Monday,0,0,14275.0,14272.0,14376.5,14257.0,14340.0,True
2022-02-17,2022-02-17 09:00:00-05:00,Thursday,0,0,14487.0,14459.25,14503.25,14376.0,14403.5,True
2022-02-23,2022-02-23 09:00:00-05:00,Wednesday,0,0,13973.0,14020.75,14031.0,13888.5,13903.5,True
2022-02-24,2022-02-24 09:00:00-05:00,Thursday,0,0,13194.75,13098.5,13364.75,13058.0,13340.5,True
2022-02-25,2022-02-25 09:00:00-05:00,Friday,0,0,13871.0,14039.0,14046.5,13860.0,13868.0,True
2022-02-25,2022-02-25 10:00:00-05:00,Friday,0,0,13871.0,13868.75,14089.75,13831.75,14057.5,True
2022-03-01,2022-03-01 09:00:00-05:00,Tuesday,0,0,14222.0,14181.75,14253.25,14153.75,14200.5,True
2022-03-01,2022-03-01 10:00:00-05:00,Tuesday,0,0,14222.0,14204.75,14273.0,14132.25,14151.25,True
2022-03-02,2022-03-02 09:00:00-05:00,Wednesday,0,0,14068.0,14033.0,14129.75,14011.0,14075.5,True
2022-03-02,2022-03-02 10:00:00-05:00,Wednesday,0,0,14068.0,14074.75,14125.0,13951.0,14047.75,True
2022-03-02,2022-03-02 11:00:00-05:00,Wednesday,0,0,14068.0,14048.0,14223.0,14012.75,14163.75,True
2022-03-03,2022-03-03 10:00:00-05:00,Thursday,0,0,14219.75,14262.25,14289.25,14050.0,14052.5,True
2022-03-03,2022-03-03 12:00:00-05:00,Thursday,0,0,14219.75,14115.5,14214.25,14046.5,14141.0,True
2022-03-04,2022-03-04 09:00:00-05:00,Friday,0,0,13914.75,13911.75,13995.5,13834.0,13923.25,True
2022-03-04,2022-03-04 10:00:00-05:00,Friday,0,0,13914.75,13922.75,13951.0,13776.75,13781.75,True
2022-03-07,2022-03-07 10:00:00-05:00,Monday,0,0,13616.75,13673.25,13694.0,13541.0,13564.5,True
2022-03-07,2022-03-07 11:00:00-05:00,Monday,0,0,13616.75,13564.25,13643.5,13550.0,13557.5,True
2022-03-08,2022-03-08 09:00:00-05:00,Tuesday,0,0,13275.0,13291.25,13374.0,13221.75,13251.0,True
2022-03-08,2022-03-08 10:00:00-05:00,Tuesday,0,0,13275.0,13252.75,13325.75,13124.0,13313.75,True
2022-03-08,2022-03-08 11:00:00-05:00,Tuesday,0,0,13275.0,13314.25,13343.25,13118.25,13223.0,True
2022-03-08,2022-03-08 12:00:00-05:00,Tuesday,0,0,13275.0,13224.0,13619.25,13213.0,13589.75,True
2022-03-11,2022-03-11 11:00:00-05:00,Friday,0,0,13491.5,13573.0,13576.25,13413.25,13461.0,True
2022-03-11,2022-03-11 12:00:00-05:00,Friday,0,0,13491.5,13460.5,13483.5,13403.25,13447.75,True
2022-03-14,2022-03-14 09:00:00-04:00,Monday,0,0,13315.25,13314.0,13340.75,13205.0,13274.75,True
2022-03-14,2022-03-14 10:00:00-04:00,Monday,0,0,13315.25,13274.75,13392.5,13236.0,13368.75,True
2022-03-14,2022-03-14 11:00:00-04:00,Monday,0,0,13315.25,13369.25,13376.75,13174.0,13190.5,True
2022-03-15,2022-03-15 09:00:00-04:00,Tuesday,0,0,13108.5,13145.0,13208.5,13087.5,13182.5,True
2022-03-17,2022-03-17 09:00:00-04:00,Thursday,0,0,13939.0,13855.0,13982.5,13819.0,13979.25,True
2022-03-17,2022-03-17 10:00:00-04:00,Thursday,0,0,13939.0,13979.0,14012.75,13848.0,13877.0,True
2022-03-17,2022-03-17 11:00:00-04:00,Thursday,0,0,13939.0,13876.75,13955.0,13841.75,13923.0,True
2022-03-17,2022-03-17 12:00:00-04:00,Thursday,0,0,13939.0,13924.0,13992.75,13904.0,13982.0,True
2022-03-18,2022-03-18 09:00:00-04:00,Friday,0,0,13992.75,14004.5,14152.0,13991.25,14150.75,True
2022-03-21,2022-03-21 09:00:00-04:00,Monday,0,0,14371.75,14366.75,14466.75,14292.75,14302.75,True
2022-03-21,2022-03-21 11:00:00-04:00,Monday,0,0,14371.75,14345.0,14454.75,14322.5,14440.75,True
2022-03-21,2022-03-21 12:00:00-04:00,Monday,0,0,14371.75,14441.25,14449.75,14245.25,14253.25,True
2022-03-23,2022-03-23 11:00:00-04:00,Wednesday,0,0,14652.0,14589.0,14654.0,14578.0,14652.5,True
2022-03-23,2022-03-23 12:00:00-04:00,Wednesday,0,0,14652.0,14652.75,14682.25,14563.5,14598.75,True
2022-03-24,2022-03-24 09:00:00-04:00,Thursday,0,0,14518.75,14532.0,14551.0,14468.5,14481.75,True
2022-03-24,2022-03-24 10:00:00-04:00,Thursday,0,0,14518.75,14481.0,14556.0,14433.5,14521.75,True
2022-03-24,2022-03-24 11:00:00-04:00,Thursday,0,0,14518.75,14521.5,14664.0,14509.75,14634.5,True
2022-03-25,2022-03-25 09:00:00-04:00,Friday,0,0,14749.0,14813.25,14813.75,14708.25,14720.25,True
2022-03-25,2022-03-25 10:00:00-04:00,Friday,0,0,14749.0,14721.0,14808.0,14694.25,14746.75,True
2022-03-25,2022-03-25 11:00:00-04:00,Friday,0,0,14749.0,14747.25,14757.75,14572.5,14604.5,True
2022-03-28,2022-03-28 12:00:00-04:00,Monday,0,0,14693.5,14735.25,14790.5,14701.0,14785.0,True
2022-03-30,2022-03-30 09:00:00-04:00,Wednesday,0,0,15218.25,15158.5,15209.0,15140.25,15187.75,True
2022-03-30,2022-03-30 10:00:00-04:00,Wednesday,0,0,15218.25,15188.25,15234.75,15151.0,15157.0,True
2022-04-01,2022-04-01 09:00:00-04:00,Friday,0,0,14923.5,14897.5,14932.0,14808.25,14838.75,True
2022-04-07,2022-04-07 09:00:00-04:00,Thursday,0,0,14450.0,14481.5,14578.0,14451.25,14560.0,True
2022-04-07,2022-04-07 10:00:00-04:00,Thursday,0,0,14450.0,14559.5,14608.0,14425.5,14471.25,True
2022-04-07,2022-04-07 11:00:00-04:00,Thursday,0,0,14450.0,14471.0,14507.5,14355.5,14377.0,True
2022-04-13,2022-04-13 09:00:00-04:00,Wednesday,0,0,14040.25,13951.75,14071.25,13921.0,14014.25,True
2022-04-13,2022-04-13 10:00:00-04:00,Wednesday,0,0,14040.25,14015.0,14118.0,13993.5,14066.5,True
2022-04-19,2022-04-19 09:00:00-04:00,Tuesday,0,0,13992.75,13896.0,14017.75,13833.5,14015.25,True
2022-04-19,2022-04-19 10:00:00-04:00,Tuesday,0,0,13992.75,14014.75,14153.75,13999.75,14135.5,True
2022-04-20,2022-04-20 09:00:00-04:00,Wednesday,0,0,14122.25,14290.25,14292.5,14063.75,14086.75,True
2022-04-20,2022-04-20 10:00:00-04:00,Wednesday,0,0,14122.25,14086.75,14148.75,14037.25,14127.75,True
2022-04-20,2022-04-20 11:00:00-04:00,Wednesday,0,0,14122.25,14127.0,14130.75,14021.5,14044.5,True
2022-04-21,2022-04-21 10:00:00-04:00,Thursday,0,0,14083.0,14205.25,14218.0,14067.0,14094.25,True
2022-04-21,2022-04-21 11:00:00-04:00,Thursday,0,0,14083.0,14095.25,14124.75,13963.25,13965.0,True
2022-04-22,2022-04-22 09:00:00-04:00,Friday,0,0,13682.25,13723.0,13777.75,13616.25,13668.25,True
2022-04-22,2022-04-22 10:00:00-04:00,Friday,0,0,13682.25,13667.75,13757.0,13583.0,13612.0,True
2022-04-22,2022-04-22 11:00:00-04:00,Friday,0,0,13682.25,13611.75,13673.5,13512.5,13514.5,True
2022-04-25,2022-04-25 09:00:00-04:00,Monday,0,0,13305.5,13316.25,13366.25,13236.0,13249.75,True
2022-04-25,2022-04-25 10:00:00-04:00,Monday,0,0,13305.5,13249.25,13466.75,13245.25,13327.75,True
2022-04-25,2022-04-25 11:00:00-04:00,Monday,0,0,13305.5,13328.5,13374.0,13240.25,13266.75,True
2022-04-25,2022-04-25 12:00:00-04:00,Monday,0,0,13305.5,13267.0,13408.75,13242.5,13342.0,True
2022-04-27,2022-04-27 09:00:00-04:00,Wednesday,0,0,13066.75,13040.0,13255.25,12992.0,13176.5,True
2022-04-27,2022-04-27 10:00:00-04:00,Wednesday,0,0,13066.75,13177.0,13223.0,12930.25,13047.0,True
2022-04-27,2022-04-27 11:00:00-04:00,Wednesday,0,0,13066.75,13047.5,13165.75,13045.75,13086.25,True
2022-04-27,2022-04-27 12:00:00-04:00,Wednesday,0,0,13066.75,13086.5,13231.5,13039.5,13188.0,True
2022-04-28,2022-04-28 09:00:00-04:00,Thursday,0,0,13179.25,13195.25,13280.75,13095.75,13135.5,True
2022-04-28,2022-04-28 10:00:00-04:00,Thursday,0,0,13179.25,13135.25,13186.25,13033.0,13105.25,True
2022-04-28,2022-04-28 11:00:00-04:00,Thursday,0,0,13179.25,13105.5,13212.5,13090.5,13136.75,True
2022-04-28,2022-04-28 12:00:00-04:00,Thursday,0,0,13179.25,13137.5,13372.0,13114.75,13356.75,True
2022-04-29,2022-04-29 09:00:00-04:00,Friday,0,0,13332.75,13283.5,13433.0,13226.75,13424.0,True
2022-04-29,2022-04-29 10:00:00-04:00,Friday,0,0,13332.75,13422.75,13430.0,13167.0,13209.5,True
2022-05-02,2022-05-02 09:00:00-04:00,Monday,0,0,12946.0,12795.25,12973.25,12742.75,12928.0,True
2022-05-02,2022-05-02 10:00:00-04:00,Monday,0,0,12946.0,12928.0,13046.5,12809.25,12907.75,True
2022-05-02,2022-05-02 11:00:00-04:00,Monday,0,0,12946.0,12907.75,12937.25,12822.0,12905.75,True
2022-05-02,2022-05-02 12:00:00-04:00,Monday,0,0,12946.0,12905.5,12955.5,12799.5,12810.75,True
2022-05-03,2022-05-03 10:00:00-04:00,Tuesday,0,0,13125.75,13112.0,13152.25,12976.5,13026.75,True
2022-05-03,2022-05-03 11:00:00-04:00,Tuesday,0,0,13125.75,13026.25,13145.25,13000.25,13106.5,True
2022-05-03,2022-05-03 12:00:00-04:00,Tuesday,0,0,13125.75,13105.5,13144.0,13026.0,13083.75,True
2022-05-04,2022-05-04 09:00:00-04:00,Wednesday,0,0,13099.75,13102.75,13119.0,13016.75,13018.25,True
2022-05-04,2022-05-04 12:00:00-04:00,Wednesday,0,0,13099.75,12959.5,13103.0,12948.5,13101.75,True
2022-05-06,2022-05-06 10:00:00-04:00,Friday,0,0,12871.5,12550.5,12868.0,12542.5,12840.0,True
2022-05-06,2022-05-06 11:00:00-04:00,Friday,0,0,12871.5,12840.0,12928.75,12698.0,12713.5,True
2022-05-06,2022-05-06 12:00:00-04:00,Friday,0,0,12871.5,12712.5,12865.5,12698.5,12862.75,True
2022-05-10,2022-05-10 10:00:00-04:00,Tuesday,0,0,12307.75,12463.75,12536.75,12256.25,12268.5,True
2022-05-10,2022-05-10 11:00:00-04:00,Tuesday,0,0,12307.75,12268.75,12314.0,12170.0,12270.25,True
2022-05-10,2022-05-10 12:00:00-04:00,Tuesday,0,0,12307.75,12269.25,12318.25,12192.75,12230.75,True
2022-05-11,2022-05-11 09:00:00-04:00,Wednesday,0,0,12443.25,12139.75,12478.5,12129.75,12386.75,True
2022-05-12,2022-05-12 10:00:00-04:00,Thursday,0,0,12017.5,11795.25,12086.0,11742.75,12076.25,True
2022-05-12,2022-05-12 11:00:00-04:00,Thursday,0,0,12017.5,12076.5,12132.75,11845.5,11847.75,True
2022-05-13,2022-05-13 09:00:00-04:00,Friday,0,0,12113.25,12175.25,12278.75,12064.75,12243.25,True
2022-05-16,2022-05-16 09:00:00-04:00,Monday,0,0,12289.25,12356.0,12367.0,12217.0,12253.0,True
2022-05-16,2022-05-16 10:00:00-04:00,Monday,0,0,12289.25,12251.0,12375.25,12203.5,12208.25,True
2022-05-16,2022-05-16 11:00:00-04:00,Monday,0,0,12289.25,12209.25,12337.25,12190.25,12328.25,True
2022-05-16,2022-05-16 12:00:00-04:00,Monday,0,0,12289.25,12328.5,12350.0,12228.25,12239.0,True
2022-05-19,2022-05-19 09:00:00-04:00,Thursday,0,0,11938.5,11817.75,11978.75,11795.25,11894.0,True
2022-05-19,2022-05-19 10:00:00-04:00,Thursday,0,0,11938.5,11893.0,12009.25,11869.0,11952.25,True
2022-05-19,2022-05-19 11:00:00-04:00,Thursday,0,0,11938.5,11951.75,12076.75,11902.75,12029.25,True
2022-05-19,2022-05-19 12:00:00-04:00,Thursday,0,0,11938.5,12029.25,12059.0,11888.75,11932.0,True
2022-05-20,2022-05-20 09:00:00-04:00,Friday,0,0,11982.0,12030.75,12053.0,11945.25,11995.25,True
2022-05-20,2022-05-20 10:00:00-04:00,Friday,0,0,11982.0,11995.75,12011.0,11794.0,11802.0,True
2022-05-23,2022-05-23 09:00:00-04:00,Monday,0,0,11959.25,11896.5,11977.5,11817.75,11853.0,True
2022-05-23,2022-05-23 11:00:00-04:00,Monday,0,0,11959.25,11877.5,12015.25,11862.25,11988.5,True
2022-05-23,2022-05-23 12:00:00-04:00,Monday,0,0,11959.25,11989.75,12052.0,11964.25,11983.5,True
2022-05-25,2022-05-25 10:00:00-04:00,Wednesday,0,0,11886.25,11806.25,11930.0,11757.0,11880.25,True
2022-05-25,2022-05-25 11:00:00-04:00,Wednesday,0,0,11886.25,11880.5,11902.5,11814.75,11856.0,True
2022-05-26,2022-05-26 09:00:00-04:00,Thursday,0,0,11913.5,11976.0,12126.0,11899.0,12114.25,True
2022-05-30,2022-05-30 09:00:00-04:00,Monday,0,0,12787.0,12815.25,12822.0,12746.0,12773.5,True
2022-05-30,2022-05-30 10:00:00-04:00,Monday,0,0,12787.0,12772.5,12798.75,12736.5,12780.5,True
2022-05-30,2022-05-30 11:00:00-04:00,Monday,0,0,12787.0,12781.25,12817.75,12770.25,12795.5,True
