timestamp,type,hour_c0,prev_1d_cat,c0_o,c0_h,c0_l,c0_c,c1_o,c1_h,c1_l,c1_c,c2_o,c2_h,c2_l,c2_c,swept_mid,swept_first,swept_open,potential_stop_loss,potential_reward_excursion,hit_target,hit_stop_loss,reward_achieved,risk_taken
2022-02-01 03:00:00,bearish,3.0,Not Analyzed,14842.5,14874.0,14836.0,14870.75,14870.75,14877.25,14858.0,14870.0,14869.75,14883.75,14861.0,14879.5,False,False,False,0.0,32.75,False,True,0.0,2.25
2022-02-01 14:00:00,bullish,14.0,Not Analyzed,14949.75,14960.0,14786.5,14841.75,14841.75,14864.75,14729.25,14858.5,14858.0,14942.5,14842.0,14923.5,True,False,False,194.25,213.5,True,False,26.25,194.25
2022-02-02 03:00:00,bearish,3.0,Not Analyzed,15135.5,15146.75,15132.25,15142.75,15141.75,15148.5,15139.75,15145.25,15144.75,15184.75,15144.5,15169.0,False,False,False,0.0,13.0,False,True,0.0,20.5
2022-02-02 10:00:00,bullish,10.0,Not Analyzed,15245.75,15247.0,15202.75,15214.0,15213.25,15229.25,15183.5,15226.0,15225.75,15260.0,15206.75,15249.0,True,True,True,65.5,1.0,True,True,0.0,65.5
2022-02-03 09:00:00,bullish,9.0,Not Analyzed,14835.5,14849.75,14779.25,14787.0,14787.5,14806.75,14774.0,14785.0,14784.5,14807.5,14746.0,14799.75,True,False,False,25.75,42.75,True,True,0.0,25.75
2022-02-03 16:00:00,bullish,16.0,Not Analyzed,14746.75,14805.25,14663.5,14666.25,14666.75,14694.75,14628.5,14668.5,14668.5,14712.25,14635.25,14658.75,True,False,False,30.25,156.75,True,True,0.0,30.25
2022-02-04 02:00:00,bearish,2.0,Not Analyzed,14713.0,14763.0,14712.75,14743.0,14743.75,14770.5,14738.25,14761.0,14761.0,14783.0,14750.75,14777.5,False,False,False,0.0,97.25,True,True,0.0,7.0
2022-02-04 07:00:00,bullish,7.0,Not Analyzed,14806.75,14825.75,14725.75,14743.25,14744.0,14773.25,14700.75,14731.0,14728.5,14743.0,14680.25,14686.25,False,False,False,0.0,11.5,False,True,0.0,14.5
2022-02-07 12:00:00,bearish,12.0,Not Analyzed,14677.75,14736.25,14677.5,14725.0,14724.75,14759.0,14708.5,14727.75,14727.75,14806.25,14670.0,14781.25,True,True,True,0.0,225.75,True,True,0.0,22.25
2022-02-07 16:00:00,bullish,16.0,Not Analyzed,14722.5,14744.5,14568.25,14610.75,14610.25,14634.25,14555.5,14594.0,14594.0,14674.75,14585.25,14667.75,True,False,False,112.25,59.25,True,True,0.0,112.25
2022-02-08 11:00:00,bullish,11.0,Not Analyzed,14572.0,14580.5,14510.0,14531.0,14530.25,14533.0,14484.0,14518.25,14518.75,14547.5,14498.5,14527.75,True,False,False,43.75,231.0,True,True,0.0,43.75
2022-02-09 12:00:00,bearish,12.0,Not Analyzed,14902.25,14933.75,14895.5,14922.5,14922.75,14946.5,14916.25,14919.0,14919.0,14951.25,14863.75,14878.5,True,True,True,68.0,25.25,True,True,0.0,68.0
2022-02-09 17:00:00,bearish,17.0,Not Analyzed,14927.25,14987.75,14909.25,14984.75,14985.25,14994.5,14958.75,14982.0,14982.5,15024.5,14981.75,14989.75,False,False,False,4.75,42.5,False,True,0.0,4.75
2022-02-10 08:00:00,bullish,8.0,Not Analyzed,15029.75,15040.0,14973.0,14975.75,14974.25,14991.5,14966.5,14983.0,14984.25,15003.25,14977.5,15001.25,True,False,False,34.75,51.25,True,True,0.0,34.75
2022-02-10 14:00:00,bearish,14.0,Not Analyzed,14802.75,14934.0,14721.0,14909.5,14909.25,15029.25,14894.75,14921.0,14921.5,14963.0,14852.25,14956.0,True,False,False,73.25,334.0,True,False,153.25,73.25
2022-02-10 17:00:00,bullish,17.0,Not Analyzed,14955.25,14978.5,14803.5,14872.75,14871.75,14904.75,14728.5,14817.5,14817.0,14824.75,14707.25,14728.5,False,False,False,0.0,44.5,False,True,0.0,0.0
2022-02-11 07:00:00,bearish,7.0,Not Analyzed,14572.0,14612.5,14570.5,14609.25,14609.0,14664.75,14592.5,14595.5,14594.75,14643.25,14572.0,14585.25,True,False,True,79.5,12.5,False,True,0.0,79.5
2022-02-14 08:00:00,bullish,8.0,Not Analyzed,14263.75,14270.25,14071.0,14086.0,14084.75,14120.5,14046.25,14075.5,14077.0,14130.0,14031.0,14100.0,True,False,False,53.75,234.75,True,False,163.75,53.75
2022-02-14 16:00:00,bearish,16.0,Not Analyzed,14272.0,14376.5,14257.0,14340.0,14340.25,14394.0,14321.75,14348.5,14348.5,14373.5,14138.5,14139.25,True,True,True,254.75,37.25,True,False,132.75,254.75
2022-02-16 19:00:00,bearish,19.0,Not Analyzed,14425.75,14607.0,14392.0,14586.75,14587.0,14645.0,14580.75,14601.5,14601.0,14642.0,14561.25,14592.5,True,False,False,52.5,80.25,False,False,0.0,0.0
2022-02-17 20:00:00,bullish,20.0,Not Analyzed,14237.75,14245.5,14148.0,14166.25,14166.0,14174.75,14131.5,14156.75,14156.25,14185.25,14137.25,14174.25,True,False,False,42.75,124.75,True,True,0.0,42.75
2022-02-18 13:00:00,bullish,13.0,Not Analyzed,14263.0,14272.0,14130.0,14181.75,14182.0,14220.75,14087.75,14183.25,14183.75,14195.0,14033.25,14049.5,False,False,False,0.0,94.25,False,True,0.0,38.25
2022-02-21 04:00:00,bearish,4.0,Not Analyzed,14016.75,14064.75,14008.5,14058.0,14057.75,14077.75,14047.25,14062.25,14061.0,14141.25,14058.5,14123.0,False,False,False,0.0,240.5,True,True,0.0,45.25
2022-02-21 09:00:00,bullish,9.0,Not Analyzed,14037.75,14041.0,13965.5,13978.0,13976.25,13993.5,13956.75,13977.75,13979.0,13990.75,13882.5,13924.0,False,False,False,0.0,3.0,False,True,0.0,32.75
2022-02-21 12:00:00,bullish,12.0,Not Analyzed,13924.25,13927.0,13823.25,13857.75,13856.75,13876.25,13774.5,13833.25,13833.25,13890.0,13802.5,13830.0,True,False,False,55.5,44.0,False,True,0.0,55.5
2022-02-22 04:00:00,bearish,4.0,Not Analyzed,13664.0,13703.0,13664.0,13691.5,13690.0,13723.75,13685.25,13697.25,13695.75,13747.75,13653.5,13691.75,True,True,True,32.0,78.25,True,True,0.0,32.0
2022-02-22 08:00:00,bearish,8.0,Not Analyzed,13619.25,13739.75,13613.5,13731.5,13731.75,13765.25,13697.5,13724.0,13726.75,13967.0,13720.0,13921.25,False,False,False,0.0,59.25,False,True,0.0,156.0
2022-02-23 15:00:00,bullish,15.0,Not Analyzed,13904.0,13904.25,13752.0,13779.25,13778.75,13830.5,13714.0,13811.0,13811.0,13864.0,13751.5,13764.75,True,False,False,50.75,0.25,False,True,0.0,50.75
2022-02-28 02:00:00,bullish,2.0,Not Analyzed,13835.5,13862.25,13763.0,13799.0,13800.0,13805.75,13755.0,13768.25,13769.0,13842.75,13767.75,13810.0,True,False,True,55.0,239.5,True,False,25.5,55.0
2022-02-28 05:00:00,bearish,5.0,Not Analyzed,13810.0,13881.75,13808.0,13859.5,13860.5,13887.75,13844.5,13861.0,13863.25,14020.0,13850.0,13988.5,False,False,False,0.0,76.75,False,True,0.0,100.75
2022-03-01 09:00:00,bullish,9.0,Not Analyzed,14198.25,14210.0,14106.75,14114.5,14114.0,14155.5,14080.25,14152.5,14151.75,14165.0,14070.25,14095.5,True,False,False,15.25,177.5,True,True,0.0,15.25
2022-03-01 13:00:00,bearish,13.0,Not Analyzed,14118.75,14210.0,14095.25,14182.0,14181.75,14253.25,14153.75,14200.5,14204.75,14273.0,14132.25,14151.25,True,False,False,102.0,251.25,True,False,32.5,102.0
2022-03-02 01:00:00,bullish,1.0,Not Analyzed,14046.25,14062.0,14006.25,14017.0,14015.5,14027.25,13972.25,14022.5,14021.75,14049.5,14017.5,14044.5,True,False,True,72.25,50.5,True,True,0.0,72.25
2022-03-02 04:00:00,bearish,4.0,Not Analyzed,14044.5,14070.75,14030.0,14069.0,14068.0,14095.0,14059.0,14067.0,14065.75,14072.0,13996.0,14006.25,True,True,True,88.75,94.75,True,True,0.0,88.75
2022-03-02 09:00:00,bearish,9.0,Not Analyzed,13987.0,14117.5,13964.0,14092.0,14093.25,14145.0,14073.0,14096.25,14095.5,14142.0,14085.75,14105.25,False,False,False,39.75,154.25,True,True,0.0,39.75
2022-03-02 18:00:00,bearish,18.0,Not Analyzed,14192.0,14265.0,14192.0,14233.75,14233.25,14284.0,14218.0,14239.0,14238.25,14290.0,14231.0,14237.25,False,False,False,46.75,65.0,True,False,45.25,46.75
2022-03-03 02:00:00,bearish,2.0,Not Analyzed,14186.25,14228.75,14183.0,14223.25,14224.25,14239.25,14213.25,14224.25,14224.0,14234.0,14216.0,14219.75,False,False,False,19.5,59.75,True,True,0.0,19.5
2022-03-03 05:00:00,bearish,5.0,Not Analyzed,14219.75,14248.25,14210.5,14239.0,14237.5,14254.5,14229.75,14247.0,14246.0,14251.75,14196.75,14211.0,True,True,True,43.5,51.0,True,False,8.75,43.5
2022-03-03 15:00:00,bullish,15.0,Not Analyzed,14262.25,14289.25,14050.0,14052.5,14052.75,14138.0,14031.75,14116.0,14115.5,14214.25,14046.5,14141.0,True,False,False,109.25,53.75,False,True,0.0,109.25
2022-03-04 15:00:00,bullish,15.0,Not Analyzed,13922.75,13951.0,13776.75,13781.75,13781.5,13824.25,13733.75,13787.5,13788.0,13888.75,13764.0,13867.25,True,False,False,133.5,67.25,True,True,0.0,133.5
2022-03-06 23:00:00,bullish,23.0,Not Analyzed,13763.5,13763.5,13563.0,13583.75,13583.5,13624.0,13547.75,13570.75,13571.0,13594.0,13540.0,13552.75,False,False,False,5.0,118.0,False,True,0.0,5.0
2022-03-07 21:00:00,bullish,21.0,Not Analyzed,13320.25,13329.5,13265.0,13270.0,13283.0,13290.0,13250.25,13269.25,13270.25,13315.0,13264.25,13291.25,True,False,False,41.0,88.75,True,True,0.0,41.0
2022-03-08 02:00:00,bullish,2.0,Not Analyzed,13351.0,13359.75,13305.0,13309.0,13307.0,13320.5,13287.25,13307.0,13306.75,13311.0,13266.0,13275.0,False,False,False,0.0,104.25,True,True,0.0,12.25
2022-03-08 08:00:00,bearish,8.0,Not Analyzed,13162.5,13374.0,13158.5,13312.75,13312.25,13379.25,13308.75,13352.25,13351.25,13360.25,13283.75,13345.5,True,False,False,33.75,221.5,True,True,0.0,33.75
2022-03-09 02:00:00,bullish,2.0,Not Analyzed,13314.0,13335.5,13246.25,13262.0,13262.5,13280.5,13222.0,13256.75,13256.75,13344.5,13254.5,13326.25,True,True,True,104.25,230.75,True,False,12.25,104.25
2022-03-09 09:00:00,bearish,9.0,Not Analyzed,13448.75,13557.0,13441.0,13550.25,13550.0,13568.0,13505.0,13519.75,13519.75,13575.0,13496.75,13514.5,True,False,False,53.5,25.75,False,True,0.0,53.5
2022-03-09 12:00:00,bearish,12.0,Not Analyzed,13514.5,13571.25,13488.75,13565.0,13564.75,13609.75,13548.75,13554.75,13555.0,13644.25,13496.0,13568.25,True,False,True,41.5,15.75,False,True,0.0,41.5
2022-03-10 15:00:00,bullish,15.0,Not Analyzed,13578.0,13611.75,13432.0,13444.75,13444.5,13468.0,13396.25,13462.75,13462.5,13508.75,13425.0,13432.5,True,False,False,36.25,203.5,True,False,145.5,36.25
2022-03-11 02:00:00,bullish,2.0,Not Analyzed,13508.5,13538.75,13481.25,13493.5,13494.75,13500.0,13454.0,13495.0,13496.75,13510.75,13489.5,13491.5,True,False,True,37.5,170.5,True,False,17.0,37.5
2022-03-11 09:00:00,bearish,9.0,Not Analyzed,13581.25,13655.5,13581.25,13640.25,13641.75,13684.0,13636.0,13654.5,13654.5,13860.75,13617.5,13813.0,True,False,False,0.0,399.75,True,True,0.0,129.0
2022-03-11 14:00:00,bullish,14.0,Not Analyzed,13735.25,13754.75,13571.75,13594.75,13594.0,13594.0,13506.5,13572.25,13573.0,13576.25,13413.25,13461.0,False,False,False,0.0,57.0,False,True,0.0,45.5
2022-03-11 16:00:00,bullish,16.0,Not Analyzed,13573.0,13576.25,13413.25,13461.0,13460.5,13483.5,13403.25,13447.75,13448.75,13518.0,13435.75,13437.75,True,False,False,34.5,51.5,False,True,0.0,34.5
2022-03-14 02:00:00,bullish,2.0,Not Analyzed,13357.5,13358.75,13294.0,13310.5,13310.5,13333.75,13288.75,13315.25,13315.25,13350.0,13313.5,13341.0,True,False,False,52.25,106.5,True,False,16.5,52.25
2022-03-15 10:00:00,bearish,10.0,Not Analyzed,13007.0,13098.25,12999.25,13075.25,13075.0,13122.5,13056.25,13078.75,13077.5,13184.5,13064.75,13144.0,False,False,False,0.0,56.5,False,True,0.0,21.5
2022-03-16 05:00:00,bearish,5.0,Not Analyzed,13465.0,13595.0,13457.5,13559.25,13557.75,13595.75,13546.0,13594.5,13594.25,13626.75,13579.0,13619.25,False,False,False,0.0,16.5,False,True,0.0,23.5
2022-03-16 08:00:00,bearish,8.0,Not Analyzed,13619.5,13680.0,13602.75,13662.25,13663.0,13704.0,13660.0,13674.0,13673.75,13720.25,13669.0,13698.0,False,False,False,6.0,85.75,True,True,0.0,6.0
2022-03-16 16:00:00,bullish,16.0,Not Analyzed,13816.0,13831.5,13710.75,13726.75,13727.25,13756.0,13662.75,13744.5,13744.5,13784.5,13463.0,13735.0,True,False,False,72.25,290.75,True,False,81.0,72.25
2022-03-17 08:00:00,bullish,8.0,Not Analyzed,13972.5,13978.5,13917.0,13931.25,13931.0,13940.5,13894.25,13927.25,13925.75,13928.25,13837.25,13915.0,False,False,False,20.75,97.75,True,True,0.0,20.75
2022-03-17 22:00:00,bullish,22.0,Not Analyzed,14056.75,14072.25,14017.25,14026.75,14026.75,14038.0,14017.0,14023.75,14023.75,14051.25,13980.5,13985.25,True,False,False,0.0,18.75,False,True,0.0,31.75
2022-03-18 00:00:00,bullish,0.0,Not Analyzed,14023.75,14051.25,13980.5,13985.25,13987.0,13996.5,13966.5,13993.25,13994.0,13999.5,13975.5,13987.25,True,False,False,20.75,74.75,True,False,36.5,20.75
2022-03-18 14:00:00,bearish,14.0,Not Analyzed,14151.5,14245.25,14138.75,14206.75,14208.25,14277.75,14199.5,14240.75,14240.5,14311.25,14224.5,14296.25,False,False,False,0.0,14.0,False,True,0.0,18.5
2022-03-18 16:00:00,bearish,16.0,Not Analyzed,14240.5,14311.25,14224.5,14296.25,14296.75,14324.25,14282.25,14307.0,14307.75,14338.25,14284.5,14335.75,False,False,False,0.0,11.5,False,True,0.0,11.5
2022-03-21 16:00:00,bullish,16.0,Not Analyzed,14441.25,14449.75,14245.25,14253.25,14253.5,14270.0,14183.75,14262.75,14261.75,14342.75,14228.75,14252.75,True,False,False,69.0,146.25,False,False,0.0,0.0
2022-03-22 00:00:00,bullish,0.0,Not Analyzed,14340.75,14345.25,14311.25,14311.25,14311.75,14325.25,14293.5,14313.75,14314.0,14347.75,14303.75,14327.5,True,True,True,34.0,65.25,True,False,13.25,34.0
2022-03-22 05:00:00,bearish,5.0,Not Analyzed,14315.5,14340.0,14301.0,14332.5,14332.75,14353.25,14326.25,14329.25,14329.0,14392.75,14324.0,14382.0,True,False,False,0.0,19.75,False,True,0.0,28.75
2022-03-22 08:00:00,bearish,8.0,Not Analyzed,14381.75,14442.0,14375.0,14427.75,14427.75,14448.25,14408.75,14419.0,14418.25,14433.75,14394.25,14421.75,True,False,False,26.5,59.5,True,True,0.0,26.5
2022-03-22 11:00:00,bullish,11.0,Not Analyzed,14422.25,14423.75,14380.5,14385.25,14386.25,14399.25,14362.25,14395.75,14396.25,14489.25,14374.0,14468.75,True,True,True,106.5,216.0,True,False,46.5,106.5
2022-03-22 14:00:00,bearish,14.0,Not Analyzed,14468.25,14635.75,14468.0,14614.25,14613.75,14684.75,14593.5,14624.5,14624.75,14643.75,14571.0,14612.0,True,False,False,72.75,29.25,False,True,0.0,72.75
2022-03-23 00:00:00,bullish,0.0,Not Analyzed,14666.0,14677.0,14632.0,14637.75,14637.75,14650.75,14630.75,14648.0,14648.75,14674.0,14625.25,14664.5,True,False,True,33.75,11.5,True,False,1.5,33.75
2022-03-23 17:00:00,bullish,17.0,Not Analyzed,14599.75,14607.75,14492.0,14532.0,14532.0,14554.25,14467.25,14501.25,14501.25,14530.75,14441.0,14444.0,False,False,False,0.0,56.75,False,True,0.0,23.25
2022-03-24 03:00:00,bearish,3.0,Not Analyzed,14492.0,14519.0,14482.0,14518.75,14518.75,14524.0,14511.0,14514.0,14515.25,14544.75,14510.75,14537.75,True,False,False,0.0,35.0,False,True,0.0,13.75
2022-03-24 08:00:00,bearish,8.0,Not Analyzed,14508.75,14569.75,14505.0,14556.0,14557.25,14570.25,14540.5,14542.25,14541.5,14542.5,14503.75,14514.0,True,True,True,56.25,80.5,True,True,0.0,56.25
2022-03-24 19:00:00,bearish,19.0,Not Analyzed,14669.25,14768.75,14648.75,14766.5,14767.0,14769.75,14754.5,14763.0,14765.0,14775.75,14745.0,14745.25,True,False,False,24.5,26.0,False,True,0.0,24.5
2022-03-28 15:00:00,bullish,15.0,Not Analyzed,14874.5,14885.5,14718.0,14734.0,14735.25,14790.5,14701.0,14785.0,14785.25,14852.0,14781.75,14844.0,True,False,False,143.0,153.0,True,False,30.5,143.0
2022-03-28 19:00:00,bearish,19.0,Not Analyzed,14939.25,14988.0,14918.5,14987.25,14987.0,14997.0,14979.25,14981.0,14981.0,14982.5,14963.0,14973.75,True,False,False,23.25,17.25,False,False,0.0,0.0
2022-03-29 02:00:00,bullish,2.0,Not Analyzed,14985.75,14986.25,14964.75,14970.0,14970.0,14976.0,14964.0,14968.75,14968.75,14977.75,14964.75,14973.75,True,False,False,9.75,109.5,True,True,0.0,9.75
2022-03-30 14:00:00,bullish,14.0,Not Analyzed,15188.25,15234.75,15151.0,15157.0,15157.5,15162.5,15096.25,15154.25,15154.25,15196.75,15129.0,15192.5,True,False,True,96.25,3.0,True,True,0.0,96.25
2022-03-30 18:00:00,bullish,18.0,Not Analyzed,15127.25,15155.25,15075.0,15081.25,15081.5,15085.25,15012.25,15080.75,15080.5,15114.0,15079.25,15105.0,True,False,False,92.75,62.25,True,False,22.25,92.75
2022-03-31 03:00:00,bullish,3.0,Not Analyzed,15159.0,15161.0,15142.0,15146.0,15146.0,15149.0,15134.25,15143.0,15142.75,15145.75,15123.25,15136.0,False,False,False,1.75,44.75,True,True,0.0,1.75
2022-03-31 10:00:00,bullish,10.0,Not Analyzed,15135.75,15142.25,15111.5,15113.25,15112.75,15121.5,15077.25,15114.75,15115.0,15135.25,15091.0,15106.75,True,False,False,29.5,8.25,False,True,0.0,29.5
2022-04-01 09:00:00,bearish,9.0,Not Analyzed,14929.0,14948.0,14906.5,14943.25,14944.25,14960.0,14937.0,14945.25,14945.25,14951.0,14931.5,14949.75,True,False,False,10.25,216.75,True,False,20.75,10.25
2022-04-04 09:00:00,bearish,9.0,Not Analyzed,14876.75,14924.75,14876.75,14917.5,14917.25,14939.0,14911.25,14915.0,14915.0,14931.5,14905.25,14925.5,True,False,False,13.5,47.75,False,True,0.0,13.5
2022-04-04 15:00:00,bearish,15.0,Not Analyzed,15060.5,15120.5,15057.0,15108.75,15109.0,15130.75,15095.5,15097.75,15097.5,15123.0,15085.25,15119.5,True,False,False,11.25,52.25,False,True,0.0,11.25
2022-04-04 19:00:00,bearish,19.0,Not Analyzed,15129.5,15167.0,15114.0,15164.75,15164.75,15174.5,15154.0,15159.5,15155.5,15161.5,15152.5,15158.25,True,False,False,16.25,13.75,False,False,0.0,0.0
2022-04-04 20:00:00,bullish,20.0,Not Analyzed,15164.75,15174.5,15154.0,15159.5,15155.5,15161.5,15152.5,15158.25,15158.25,15162.75,15152.0,15152.0,True,False,False,0.0,8.0,False,True,0.0,0.5
2022-04-05 09:00:00,bullish,9.0,Not Analyzed,15163.0,15166.75,15128.75,15138.0,15138.0,15145.75,15110.5,15132.5,15132.25,15145.0,15115.5,15138.5,False,False,False,28.0,9.75,False,True,0.0,28.0
2022-04-05 15:00:00,bullish,15.0,Not Analyzed,14965.5,14978.25,14888.5,14891.75,14891.5,14913.75,14850.0,14892.75,14892.5,14940.75,14847.25,14872.5,True,False,False,22.5,36.5,False,True,0.0,22.5
2022-04-05 22:00:00,bullish,22.0,Not Analyzed,14861.0,14861.25,14833.25,14844.0,14844.0,14848.0,14831.25,14834.75,14835.5,14844.25,14782.0,14786.25,False,False,False,0.0,38.25,False,True,0.0,45.0
2022-04-06 00:00:00,bullish,0.0,Not Analyzed,14835.5,14844.25,14782.0,14786.25,14785.75,14807.0,14773.5,14787.25,14787.0,14807.0,14784.25,14798.5,True,False,False,25.0,44.5,True,True,0.0,25.0
2022-04-06 07:00:00,bullish,7.0,Not Analyzed,14834.5,14841.5,14731.5,14737.75,14736.75,14749.25,14708.25,14740.0,14740.25,14747.75,14681.75,14709.75,False,False,False,1.5,2.75,False,True,0.0,1.5
2022-04-06 23:00:00,bullish,23.0,Not Analyzed,14511.5,14515.0,14444.0,14449.0,14448.0,14470.0,14437.75,14462.25,14463.0,14498.0,14453.5,14487.75,True,False,False,50.0,51.0,True,True,0.0,50.0
2022-04-07 03:00:00,bullish,3.0,Not Analyzed,14476.5,14479.5,14447.25,14450.0,14450.0,14460.25,14433.75,14451.75,14453.0,14483.75,14439.75,14471.75,True,True,True,38.0,116.5,True,False,4.75,38.0
2022-04-07 06:00:00,bearish,6.0,Not Analyzed,14471.25,14538.75,14466.25,14529.75,14530.5,14566.75,14512.5,14517.5,14518.0,14578.0,14511.75,14577.0,True,False,False,0.0,125.75,True,True,0.0,10.25
2022-04-07 15:00:00,bullish,15.0,Not Analyzed,14471.0,14507.5,14355.5,14377.0,14377.0,14417.25,14317.0,14359.0,14358.25,14507.0,14354.25,14498.25,True,False,True,181.25,135.5,True,False,27.25,181.25
2022-04-07 19:00:00,bullish,19.0,Not Analyzed,14565.25,14633.75,14530.25,14542.75,14542.75,14552.5,14522.0,14534.0,14536.25,14549.5,14534.5,14541.25,False,False,False,19.25,35.0,True,True,0.0,19.25
2022-04-08 17:00:00,bullish,17.0,Not Analyzed,14480.5,14480.75,14380.0,14391.0,14391.5,14417.5,14337.75,14380.25,14380.25,14414.5,14310.5,14336.25,False,False,False,0.0,45.75,False,True,0.0,1.5
2022-04-11 05:00:00,bearish,5.0,Not Analyzed,14204.5,14244.75,14203.25,14242.0,14243.0,14267.5,14227.5,14230.75,14231.5,14305.75,14189.25,14261.75,True,True,True,5.75,133.75,True,True,0.0,5.75
2022-04-12 18:00:00,bullish,18.0,Not Analyzed,14005.0,14032.5,13916.5,13952.75,13952.5,13977.5,13881.25,13941.75,13941.75,13963.0,13920.5,13953.5,False,False,False,72.25,81.25,True,False,51.5,72.25
2022-04-13 13:00:00,bearish,13.0,Not Analyzed,13951.75,14071.25,13921.0,14014.25,14015.0,14118.0,13993.5,14066.5,14067.0,14174.5,14065.5,14153.25,False,False,False,0.0,26.75,False,True,0.0,35.25
2022-04-14 19:00:00,bullish,19.0,Not Analyzed,13941.75,13968.5,13885.5,13893.5,13894.0,13899.0,13876.5,13892.25,13892.0,13903.75,13792.75,13819.0,True,False,False,0.0,2.75,False,True,0.0,57.5
2022-04-18 05:00:00,bearish,5.0,Not Analyzed,13753.0,13792.75,13750.75,13785.75,13786.5,13805.5,13780.0,13785.25,13785.25,13792.75,13770.25,13788.0,True,False,False,17.5,10.0,False,True,0.0,17.5
2022-04-18 17:00:00,bearish,17.0,Not Analyzed,13817.25,13977.75,13805.25,13955.25,13955.75,13995.75,13927.5,13931.5,13931.0,13943.0,13824.25,13917.0,True,False,False,78.75,3.0,False,True,0.0,78.75
2022-04-19 00:00:00,bullish,0.0,Not Analyzed,14016.5,14019.0,13943.0,13954.0,13953.5,13978.75,13933.5,13962.25,13961.25,13965.5,13945.25,13958.25,False,False,False,24.75,49.25,False,True,0.0,24.75
2022-04-19 08:00:00,bullish,8.0,Not Analyzed,13947.25,13974.5,13859.25,13866.0,13865.5,13872.0,13828.0,13861.0,13861.75,13896.75,13842.25,13891.0,True,False,False,63.0,305.5,True,False,56.25,63.0
2022-04-20 13:00:00,bullish,13.0,Not Analyzed,14290.25,14292.5,14063.75,14086.75,14086.75,14148.75,14037.25,14127.75,14127.0,14130.75,14021.5,14044.5,False,False,False,7.25,71.5,False,True,0.0,7.25
2022-04-20 15:00:00,bullish,15.0,Not Analyzed,14127.0,14130.75,14021.5,14044.5,14044.75,14072.5,13979.5,14054.0,14053.25,14116.0,14036.25,14079.5,True,False,False,100.0,12.75,False,True,0.0,100.0
2022-04-21 19:00:00,bullish,19.0,Not Analyzed,13758.75,13770.5,13680.0,13722.0,13721.5,13736.75,13667.5,13715.5,13720.0,13727.5,13692.5,13715.25,False,False,False,47.75,7.25,False,True,0.0,47.75
2022-04-22 01:00:00,bearish,1.0,Not Analyzed,13636.5,13674.0,13630.0,13660.0,13660.0,13690.75,13655.25,13669.5,13669.5,13685.25,13652.75,13682.25,True,False,False,8.5,18.5,False,True,0.0,8.5
2022-04-22 04:00:00,bearish,4.0,Not Analyzed,13682.25,13711.5,13667.0,13710.0,13708.75,13739.75,13698.0,13703.25,13703.25,13749.0,13695.25,13737.0,True,False,False,2.75,85.0,True,True,0.0,2.75
2022-04-25 16:00:00,bearish,16.0,Not Analyzed,13267.0,13408.75,13242.5,13342.0,13342.0,13416.0,13305.75,13351.5,13351.75,13492.75,13323.75,13436.75,False,False,False,0.0,88.5,False,True,0.0,20.75
2022-04-25 19:00:00,bearish,19.0,Not Analyzed,13435.75,13543.25,13348.25,13530.75,13531.0,13549.75,13512.0,13528.0,13523.5,13530.0,13507.75,13525.25,True,False,False,24.5,17.5,False,True,0.0,24.5
2022-04-26 08:00:00,bearish,8.0,Not Analyzed,13454.75,13523.0,13449.0,13522.25,13522.25,13530.0,13491.0,13503.75,13504.5,13516.25,13476.0,13478.0,True,False,False,52.0,381.75,True,False,23.25,52.0
2022-04-27 20:00:00,bearish,20.0,Not Analyzed,13002.5,13190.0,12984.5,13168.5,13191.0,13196.25,13154.0,13163.0,13163.0,13182.25,13155.75,13172.25,False,False,False,24.0,39.5,False,True,0.0,24.0
2022-04-29 14:00:00,bullish,14.0,Not Analyzed,13422.75,13430.0,13167.0,13209.5,13210.0,13255.0,13154.5,13172.5,13172.0,13181.25,13059.0,13074.25,False,False,False,0.0,62.75,False,True,0.0,80.25
2022-05-02 19:00:00,bearish,19.0,Not Analyzed,12769.25,13082.0,12766.0,13070.25,13070.5,13084.5,13022.0,13051.25,13051.75,13055.25,13028.5,13034.5,False,False,False,50.0,0.25,False,True,0.0,50.0
2022-05-06 04:00:00,bullish,4.0,Not Analyzed,12871.5,12874.5,12827.5,12840.75,12842.0,12852.0,12822.75,12845.5,12847.0,12884.5,12827.75,12832.25,True,True,True,9.5,34.25,False,True,0.0,9.5
2022-05-06 14:00:00,bearish,14.0,Not Analyzed,12550.5,12868.0,12542.5,12840.0,12840.0,12928.75,12698.0,12713.5,12712.5,12865.5,12698.5,12862.75,False,False,False,66.0,302.5,False,False,0.0,0.0
2022-05-09 14:00:00,bullish,14.0,Not Analyzed,12451.75,12465.0,12292.25,12303.25,12302.75,12358.75,12238.25,12326.0,12325.0,12419.5,12272.0,12287.5,True,False,False,49.25,51.5,False,True,0.0,49.25
2022-05-10 10:00:00,bullish,10.0,Not Analyzed,12353.5,12381.5,12337.0,12337.75,12337.0,12345.25,12293.75,12337.5,12337.0,12474.5,12335.75,12468.0,True,True,True,174.25,79.0,True,True,0.0,174.25
2022-05-10 14:00:00,bullish,14.0,Not Analyzed,12463.75,12536.75,12256.25,12268.5,12268.75,12314.0,12170.0,12270.25,12269.25,12318.25,12192.75,12230.75,True,False,False,60.75,288.75,True,False,233.0,60.75
