time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close)
1672970400,10864,10868.5,10862,10865.5,10864,10868.5,10862,10865.5
1672974000,10865.75,10885.75,10864,10869.5,10865.5,10885.75,10864,10869.5
1672977600,10870,10878.5,10864,10874.5,10869.5,10878.5,10864,10874.5
1672981200,10874.25,10874.5,10843.25,10849,10874.5,10874.5,10843.25,10849
1672984800,10849.25,10856.25,10843.5,10849.25,10849,10856.25,10843.5,10849.25
1672988400,10849.5,10864.25,10817.75,10819.75,10849.25,10864.25,10817.75,10819.75
1672992000,10819.75,10835.25,10811,10828.25,10819.75,10835.25,10811,10828.25
1672995600,10828,10829.25,10778,10803.75,10828.25,10829.25,10778,10803.75
1672999200,10803.5,10826,10789.75,10791,10803.75,10826,10789.75,10791
1673002800,10790.5,10813,10782.75,10792.5,10791,10813,10782.75,10792.5
1673006400,10792.75,10807.25,10778.5,10795.25,10792.5,10807.25,10778.5,10795.25
1673010000,10795.75,10969.5,10751,10943.5,10795.25,10969.5,10751,10943.5
1673013600,10942.75,10950.75,10766.25,10814.5,10943.5,10950.75,10766.25,10814.5
1673017200,10815,10999.5,10815,10986.25,10814.5,10999.5,10815,10986.25
1673020800,10986.5,11043.5,10969.75,11023.75,10986.25,11043.5,10969.75,11023.75
1673024400,11024,11039.25,10997.5,11013,11023.75,11039.25,10997.5,11013
1673028000,11013,11076.25,11008.25,11072.5,11013,11076.25,11008.25,11072.5
1673031600,11072.75,11149.25,11070,11138.5,11072.5,11149.25,11070,11138.5
1673035200,11138.75,11165.75,11106.5,11114.5,11138.5,11165.75,11106.5,11114.5
1673038800,11114,11120,11093.75,11108.75,11114.5,11120,11093.75,11108.75
1673218800,11126.5,11160.75,11123.25,11142.75,11108.75,11160.75,11123.25,11142.75
1673222400,11143.25,11152.75,11123.5,11151,11142.75,11152.75,11123.5,11151
1673226000,11151,11152.5,11131,11138.25,11151,11152.5,11131,11138.25
1673229600,11138.25,11151.5,11138,11146,11138.25,11151.5,11138,11146
1673233200,11146,11149,11137.75,11147.75,11146,11149,11137.75,11147.75
1673236800,11147.25,11178,11145.5,11174,11147.75,11178,11145.5,11174
1673240400,11173.75,11174.75,11160,11166.75,11174,11174.75,11160,11166.75
1673244000,11167.5,11168.75,11151.75,11159.25,11166.75,11168.75,11151.75,11159.25
1673247600,11159.75,11168.25,11124,11131.75,11159.25,11168.25,11124,11131.75
1673251200,11130.75,11151.5,11120.25,11128.5,11131.75,11151.5,11120.25,11128.5
1673254800,11128,11187.25,11126,11165.25,11128.5,11187.25,11126,11165.25
1673258400,11165.75,11178,11151.25,11160.5,11165.25,11178,11151.25,11160.5
1673262000,11161.5,11169.75,11141,11150.75,11160.5,11169.75,11141,11150.75
1673265600,11150.25,11185.75,11148,11171,11150.75,11185.75,11148,11171
1673269200,11171,11197.25,11146.5,11175,11171,11197.25,11146.5,11175
1673272800,11175,11311.75,11170.5,11310.75,11175,11311.75,11170.5,11310.75
1673276400,11310.75,11364,11280,11335,11310.75,11364,11280,11335
1673280000,11335.25,11385.5,11334,11370.25,11335,11385.5,11334,11370.25
1673283600,11370.25,11373.75,11331,11354.75,11370.25,11373.75,11331,11354.75
1673287200,11354.75,11367.25,11264,11282.5,11354.75,11367.25,11264,11282.5
1673290800,11282.75,11308.75,11220.25,11226.5,11282.5,11308.75,11220.25,11226.5
1673294400,11226.75,11238.75,11159.75,11188,11226.5,11238.75,11159.75,11188
1673298000,11187.75,11191.25,11171.5,11184.75,11188,11191.25,11171.5,11184.75
1673305200,11184.75,11187,11166,11173.75,11184.75,11187,11166,11173.75
1673308800,11174.25,11176.25,11142.75,11154.25,11173.75,11176.25,11142.75,11154.25
1673312400,11153.75,11179,11153,11174.25,11154.25,11179,11153,11174.25
1673316000,11175,11178,11125,11142.25,11174.25,11178,11125,11142.25
1673319600,11142.25,11154.75,11130,11143.25,11142.25,11154.75,11130,11143.25
1673323200,11142.5,11149,11139.75,11145.25,11143.25,11149,11139.75,11145.25
1673326800,11145,11166.75,11139,11160.5,11145.25,11166.75,11139,11160.5
1673330400,11160.25,11173,11153.5,11169.5,11160.5,11173,11153.5,11169.5
1673334000,11169.5,11174.25,11151.25,11160,11169.5,11174.25,11151.25,11160
1673337600,11160,11196.5,11155.25,11171.75,11160,11196.5,11155.25,11171.75
1673341200,11172,11189.5,11155.75,11189,11171.75,11189.5,11155.75,11189
1673344800,11188.25,11205.75,11176.25,11196.5,11189,11205.75,11176.25,11196.5
1673348400,11197,11200,11136.75,11147.25,11196.5,11200,11136.75,11147.25
1673352000,11147.75,11149.5,11094,11117.75,11147.25,11149.5,11094,11117.75
1673355600,11116.75,11132,11096.5,11128,11117.75,11132,11096.5,11128
1673359200,11127.75,11246,11117.75,11210.25,11128,11246,11117.75,11210.25
1673362800,11211,11283.25,11120.75,11207.5,11210.25,11283.25,11120.75,11207.5
1673366400,11208.25,11223.5,11168,11191,11207.5,11223.5,11168,11191
1673370000,11191.5,11233.5,11157,11218.75,11191,11233.5,11157,11218.75
1673373600,11219.25,11248.75,11207.75,11245.25,11218.75,11248.75,11207.75,11245.25
1673377200,11245,11271.75,11235,11249.25,11245.25,11271.75,11235,11249.25
1673380800,11249.25,11286.25,11217.25,11286,11249.25,11286.25,11217.25,11286
1673384400,11285.75,11288.75,11277.25,11281.25,11286,11288.75,11277.25,11281.25
1673391600,11282.5,11287,11269.5,11285,11281.25,11287,11269.5,11285
1673395200,11285,11301.5,11284.25,11296.5,11285,11301.5,11284.25,11296.5
1673398800,11296.5,11297,11272.5,11283.5,11296.5,11297,11272.5,11283.5
1673402400,11283.75,11290.75,11275.5,11276,11283.5,11290.75,11275.5,11276
1673406000,11276.5,11282.75,11270.5,11280.25,11276,11282.75,11270.5,11280.25
1673409600,11280.25,11287.5,11273.5,11276.75,11280.25,11287.5,11273.5,11276.75
1673413200,11276.5,11291.5,11272.25,11278.25,11276.75,11291.5,11272.25,11278.25
1673416800,11278.75,11284.25,11266.25,11267,11278.25,11284.25,11266.25,11267
1673420400,11266.5,11267,11239.75,11250.25,11267,11267,11239.75,11250.25
1673424000,11250.25,11269.75,11244,11266.25,11250.25,11269.75,11244,11266.25
1673427600,11266.75,11316.25,11261,11304,11266.25,11316.25,11261,11304
1673431200,11304,11324.25,11288,11292.5,11304,11324.25,11288,11292.5
1673434800,11292.5,11318.75,11284.5,11299.5,11292.5,11318.75,11284.5,11299.5
1673438400,11299.25,11306.75,11275.5,11297.75,11299.5,11306.75,11275.5,11297.75
1673442000,11298.25,11328.75,11296.25,11323.75,11297.75,11328.75,11296.25,11323.75
1673445600,11324,11363.25,11291,11336.75,11323.75,11363.25,11291,11336.75
1673449200,11337.25,11388.75,11313.25,11321.5,11336.75,11388.75,11313.25,11321.5
1673452800,11321.75,11384.5,11318.25,11376.75,11321.5,11384.5,11318.25,11376.75
1673456400,11377,11418.75,11375.75,11401.5,11376.75,11418.75,11375.75,11401.5
1673460000,11401.75,11442,11386.25,11409.5,11401.5,11442,11386.25,11409.5
1673463600,11409.5,11433,11394.75,11421.25,11409.5,11433,11394.75,11421.25
1673467200,11421.5,11479.5,11419.5,11476.5,11421.25,11479.5,11419.5,11476.5
1673470800,11475.5,11477.75,11463.25,11475,11476.5,11477.75,11463.25,11475
1673478000,11474.5,11479,11466,11474.5,11475,11479,11466,11474.5
1673481600,11475,11477.5,11463,11470.5,11474.5,11477.5,11463,11470.5
1673485200,11470.5,11476.5,11461.75,11470.25,11470.5,11476.5,11461.75,11470.25
1673488800,11470,11474,11462,11464.75,11470.25,11474,11462,11464.75
1673492400,11464.75,11472.25,11463.75,11469.5,11464.75,11472.25,11463.75,11469.5
1673496000,11470,11492.75,11469.25,11487.25,11469.5,11492.75,11469.25,11487.25
1673499600,11487,11488.75,11481.25,11482.25,11487.25,11488.75,11481.25,11482.25
1673503200,11482.25,11486.25,11468.75,11468.75,11482.25,11486.25,11468.75,11468.75
1673506800,11469,11472,11450.75,11464.75,11468.75,11472,11450.75,11464.75
1673510400,11464.75,11473.5,11451,11471,11464.75,11473.5,11451,11471
1673514000,11471.5,11489.75,11465.75,11483.25,11471,11489.75,11465.75,11483.25
1673517600,11483,11483,11449.25,11463.5,11483.25,11483,11449.25,11463.5
1673521200,11463.25,11473,11459,11464.25,11463.5,11473,11459,11464.25
1673524800,11464.25,11496.5,11462,11496.5,11464.25,11496.5,11462,11496.5
1673528400,11496,11562,11291,11546,11496.5,11562,11291,11546
1673532000,11546.25,11579.75,11311.25,11357.5,11546,11579.75,11311.25,11357.5
1673535600,11357.75,11511.5,11355,11429.75,11357.5,11511.5,11355,11429.75
1673539200,11429.75,11496.75,11388.25,11489.5,11429.75,11496.75,11388.25,11489.5
1673542800,11490.25,11551.75,11473.75,11537,11489.5,11551.75,11473.75,11537
1673546400,11537,11571.5,11451.75,11565,11537,11571.5,11451.75,11565
1673550000,11565.5,11574.75,11516.5,11536.25,11565,11574.75,11516.5,11536.25
1673553600,11536.5,11538.25,11484,11532.25,11536.25,11538.25,11484,11532.25
1673557200,11531.75,11538.5,11520,11521.5,11532.25,11538.5,11520,11521.5
1673564400,11528.5,11528.5,11514.25,11524.75,11521.5,11528.5,11514.25,11524.75
1673568000,11524,11536.25,11518,11519.75,11524.75,11536.25,11518,11519.75
1673571600,11520,11527.75,11487,11494.75,11519.75,11527.75,11487,11494.75
1673575200,11494.5,11494.5,11471.5,11488,11494.75,11494.5,11471.5,11488
1673578800,11488.5,11497,11478,11485.75,11488,11497,11478,11485.75
1673582400,11485.25,11492,11481.75,11491.5,11485.75,11492,11481.75,11491.5
1673586000,11491.5,11493.75,11482.25,11491.25,11491.5,11493.75,11482.25,11491.25
1673589600,11491.75,11510.25,11489,11506.75,11491.25,11510.25,11489,11506.75
1673593200,11507.5,11526.25,11500.5,11524.5,11506.75,11526.25,11500.5,11524.5
1673596800,11525.75,11528,11500.25,11524.75,11524.5,11528,11500.25,11524.75
1673600400,11524.75,11528,11493.5,11519.25,11524.75,11528,11493.5,11519.25
1673604000,11519.5,11534.5,11508,11513.5,11519.25,11534.5,11508,11513.5
1673607600,11513,11514,11459.5,11474.25,11513.5,11514,11459.5,11474.25
1673611200,11474.25,11483,11405,11412.75,11474.25,11483,11405,11412.75
1673614800,11413.25,11424.25,11394.25,11405.25,11412.75,11424.25,11394.25,11405.25
1673618400,11405.5,11477.25,11389,11458,11405.25,11477.25,11389,11458
1673622000,11457.5,11538.25,11440.5,11516.75,11458,11538.25,11440.5,11516.75
1673625600,11517.25,11525.75,11454,11484.25,11516.75,11525.75,11454,11484.25
1673629200,11484.75,11528.5,11480.25,11525.5,11484.25,11528.5,11480.25,11525.5
1673632800,11525.5,11568.25,11504.75,11561,11525.5,11568.25,11504.75,11561
1673636400,11560.75,11578.75,11548.5,11566,11561,11578.75,11548.5,11566
1673640000,11566.25,11619.5,11563,11607.5,11566,11619.5,11563,11607.5
1673643600,11608,11611,11586.5,11601.5,11607.5,11611,11586.5,11601.5
1673823600,11613.5,11619.75,11582.5,11586.75,11601.5,11619.75,11582.5,11586.75
1673827200,11587.25,11608.75,11583.5,11605.75,11586.75,11608.75,11583.5,11605.75
1673830800,11605.5,11638.75,11601.75,11632.5,11605.75,11638.75,11601.75,11632.5
1673834400,11633.75,11636.25,11621.75,11627.5,11632.5,11636.25,11621.75,11627.5
1673838000,11627.75,11629,11617,11626.5,11627.5,11629,11617,11626.5
1673841600,11627,11628.25,11617.25,11617.75,11626.5,11628.25,11617.25,11617.75
1673845200,11617.75,11619.5,11603,11605.25,11617.75,11619.5,11603,11605.25
1673848800,11605.75,11607,11583.5,11591,11605.25,11607,11583.5,11591
1673852400,11591,11591.5,11580,11591.25,11591,11591.5,11580,11591.25
1673856000,11591,11591.25,11532.25,11538,11591.25,11591.25,11532.25,11538
1673859600,11538,11542,11510.25,11515,11538,11542,11510.25,11515
1673863200,11515.5,11555,11514.5,11553,11515,11555,11514.5,11553
1673866800,11553.25,11582,11551,11563,11553,11582,11551,11563
1673870400,11563,11572.5,11555.5,11568.75,11563,11572.5,11555.5,11568.75
1673874000,11569,11596.75,11567,11587.5,11568.75,11596.75,11567,11587.5
1673877600,11587.5,11611.25,11584.75,11599.5,11587.5,11611.25,11584.75,11599.5
1673881200,11599.5,11608.25,11582,11595.25,11599.5,11608.25,11582,11595.25
1673884800,11595.5,11598.75,11566.5,11571.25,11595.25,11598.75,11566.5,11571.25
1673888400,11570.5,11584.75,11560.5,11564,11571.25,11584.75,11560.5,11564
1673910000,11570,11598.25,11569,11585.25,11564,11598.25,11569,11585.25
1673913600,11585,11602,11569,11587.75,11585.25,11602,11569,11587.75
1673917200,11587,11591.5,11551,11557.25,11587.75,11591.5,11551,11557.25
1673920800,11557.5,11570.75,11542,11552,11557.25,11570.75,11542,11552
1673924400,11552,11557.5,11543,11552.5,11552,11557.5,11543,11552.5
1673928000,11552.25,11556.25,11545,11545.75,11552.5,11556.25,11545,11545.75
1673931600,11545.25,11548.5,11534.25,11544,11545.75,11548.5,11534.25,11544
1673935200,11544,11552,11536,11538,11544,11552,11536,11538
1673938800,11537.75,11557,11530.5,11549.25,11538,11557,11530.5,11549.25
1673942400,11549.75,11569.25,11546,11561.25,11549.25,11569.25,11546,11561.25
1673946000,11561.25,11577.5,11539,11556,11561.25,11577.5,11539,11556
1673949600,11555.5,11579,11546.5,11570,11556,11579,11546.5,11570
1673953200,11571,11572.5,11556.5,11570,11570,11572.5,11556.5,11570
1673956800,11570.75,11589,11551.5,11561,11570,11589,11551.5,11561
1673960400,11561.25,11585.75,11542.25,11564.25,11561,11585.75,11542.25,11564.25
1673964000,11564.25,11627.25,11549.5,11614.75,11564.25,11627.25,11549.5,11614.75
1673967600,11614.25,11685,11585.75,11609.75,11614.75,11685,11585.75,11609.75
1673971200,11609.5,11627.5,11554.75,11617.75,11609.75,11627.5,11554.75,11617.75
1673974800,11618,11634.25,11588.25,11625.75,11617.75,11634.25,11588.25,11625.75
1673978400,11626,11649.75,11618,11645,11625.75,11649.75,11618,11645
1673982000,11645.25,11650,11604.5,11626.25,11645,11650,11604.5,11626.25
1673985600,11626.75,11644,11602.75,11627.5,11626.25,11644,11602.75,11627.5
1673989200,11627,11637.75,11618.5,11623.25,11627.5,11637.75,11618.5,11623.25
1673996400,11619.75,11623.5,11582.5,11594.5,11623.25,11623.5,11582.5,11594.5
1674000000,11594.25,11598.75,11581.75,11592.25,11594.5,11598.75,11581.75,11592.25
1674003600,11591.75,11606.75,11590.75,11602.75,11592.25,11606.75,11590.75,11602.75
1674007200,11603,11692.5,11591,11649,11602.75,11692.5,11591,11649
1674010800,11648.5,11662.75,11618.75,11626.75,11649,11662.75,11618.75,11626.75
1674014400,11626.75,11648.75,11615.75,11645.25,11626.75,11648.75,11615.75,11645.25
1674018000,11645,11647,11632.75,11640.5,11645.25,11647,11632.75,11640.5
1674021600,11639.75,11659.25,11638.5,11654.75,11640.5,11659.25,11638.5,11654.75
1674025200,11654.75,11662.5,11636,11648.25,11654.75,11662.5,11636,11648.25
1674028800,11648.5,11662,11614,11634.75,11648.25,11662,11614,11634.75
1674032400,11635.25,11641.75,11619.75,11630.5,11634.75,11641.75,11619.75,11630.5
1674036000,11630.5,11645.75,11614,11638,11630.5,11645.75,11614,11638
1674039600,11638.5,11650,11633,11645.25,11638,11650,11633,11645.25
1674043200,11644.25,11674,11643,11671.25,11645.25,11674,11643,11671.25
1674046800,11670.5,11721.75,11636.25,11690.75,11671.25,11721.75,11636.25,11690.75
1674050400,11690.5,11726.75,11672.25,11719.25,11690.75,11726.75,11672.25,11719.25
1674054000,11719.5,11759.5,11585.5,11617,11719.25,11759.5,11585.5,11617
1674057600,11616.75,11625,11518.5,11550.5,11617,11625,11518.5,11550.5
1674061200,11550.75,11560,11505.5,11513.5,11550.5,11560,11505.5,11513.5
1674064800,11513.5,11537.5,11482.75,11524.75,11513.5,11537.5,11482.75,11524.75
1674068400,11525,11545.25,11503.5,11524.25,11524.75,11545.25,11503.5,11524.25
1674072000,11524.25,11540.75,11470.5,11479.5,11524.25,11540.75,11470.5,11479.5
1674075600,11479.5,11485.5,11468,11482,11479.5,11485.5,11468,11482
1674082800,11470.5,11487,11466.5,11479.5,11482,11487,11466.5,11479.5
1674086400,11479.75,11480.25,11449.75,11452.5,11479.5,11480.25,11449.75,11452.5
1674090000,11453,11466.5,11448,11455.5,11452.5,11466.5,11448,11455.5
1674093600,11455,11463.25,11446.5,11460.75,11455.5,11463.25,11446.5,11460.75
1674097200,11460.5,11475.5,11459.25,11461.5,11460.75,11475.5,11459.25,11461.5
1674100800,11461.5,11476.25,11461,11468.5,11461.5,11476.25,11461,11468.5
1674104400,11468.75,11474.75,11457.25,11461.25,11468.5,11474.75,11457.25,11461.25
1674108000,11461.5,11470.75,11448.75,11449.75,11461.25,11470.75,11448.75,11449.75
1674111600,11450,11453.25,11427.75,11443.5,11449.75,11453.25,11427.75,11443.5
1674115200,11445.25,11486.75,11439.5,11439.5,11443.5,11486.75,11439.5,11439.5
1674118800,11439.75,11463.5,11422,11425.25,11439.5,11463.5,11422,11425.25
1674122400,11426,11435.5,11400.25,11412.25,11425.25,11435.5,11400.25,11412.25
1674126000,11413,11414.75,11373.5,11384,11412.25,11414.75,11373.5,11384
1674129600,11383.5,11388.5,11356.25,11364.5,11384,11388.5,11356.25,11364.5
1674133200,11364.75,11394.75,11344.75,11387.75,11364.5,11394.75,11344.75,11387.75
1674136800,11387.25,11446.5,11348.75,11396.25,11387.75,11446.5,11348.75,11396.25
1674140400,11396.25,11417.75,11321,11335.25,11396.25,11417.75,11321,11335.25
1674144000,11335.5,11382.5,11308.5,11328.75,11335.25,11382.5,11308.5,11328.75
1674147600,11329,11371.25,11327.75,11355.5,11328.75,11371.25,11327.75,11355.5
1674151200,11355.5,11426,11351.25,11396.5,11355.5,11426,11351.25,11396.5
1674154800,11396.75,11454.25,11379,11425.75,11396.5,11454.25,11379,11425.75
1674158400,11426.5,11442,11351.75,11360.5,11425.75,11442,11351.75,11360.5
1674162000,11360,11416.75,11355.25,11393.5,11360.5,11416.75,11355.25,11393.5
1674169200,11401,11406.5,11381.5,11383.75,11393.5,11406.5,11381.5,11383.75
1674172800,11384,11404.25,11382.25,11400.5,11383.75,11404.25,11382.25,11400.5
1674176400,11400.75,11407.75,11390.5,11403.5,11400.5,11407.75,11390.5,11403.5
1674180000,11404,11404.75,11388.75,11391.5,11403.5,11404.75,11388.75,11391.5
1674183600,11391.5,11401,11389.25,11394.25,11391.5,11401,11389.25,11394.25
1674187200,11394.75,11401.75,11392.25,11399.25,11394.25,11401.75,11392.25,11399.25
1674190800,11399,11407,11394.25,11404.75,11399.25,11407,11394.25,11404.75
1674194400,11404.5,11409.5,11398.25,11404.25,11404.75,11409.5,11398.25,11404.25
1674198000,11404,11433,11399,11425.5,11404.25,11433,11399,11425.5
1674201600,11425.5,11427,11380,11396.25,11425.5,11427,11380,11396.25
1674205200,11396.25,11401.75,11368,11382.5,11396.25,11401.75,11368,11382.5
1674208800,11382.25,11411.5,11365.25,11407.25,11382.5,11411.5,11365.25,11407.25
1674212400,11407.5,11414.5,11387.5,11408.75,11407.25,11414.5,11387.5,11408.75
1674216000,11409,11445,11402.25,11437,11408.75,11445,11402.25,11437
1674219600,11436.75,11448.5,11408.25,11409.25,11437,11448.5,11408.25,11409.25
1674223200,11409,11473,11383.5,11449.25,11409.25,11473,11383.5,11449.25
1674226800,11449,11498.5,11424,11464,11449.25,11498.5,11424,11464
1674230400,11464.5,11542.25,11461.75,11524.25,11464,11542.25,11461.75,11524.25
1674234000,11524.5,11552.75,11523,11533,11524.25,11552.75,11523,11533
1674237600,11533.25,11604.5,11506.25,11599.75,11533,11604.5,11506.25,11599.75
1674241200,11600.25,11631.75,11594.5,11626.25,11599.75,11631.75,11594.5,11626.25
1674244800,11626.5,11686.75,11626,11676.25,11626.25,11686.75,11626,11676.25
1674248400,11676,11678,11658.5,11677.75,11676.25,11678,11658.5,11677.75
1674428400,11676.75,11685.25,11650.5,11658,11677.75,11685.25,11650.5,11658
1674432000,11658,11668,11650.75,11658.25,11658,11668,11650.75,11658.25
1674435600,11658,11667.75,11655.75,11662.75,11658.25,11667.75,11655.75,11662.75
1674439200,11663.25,11673,11661,11664.5,11662.75,11673,11661,11664.5
1674442800,11664.5,11670.5,11662.5,11666.25,11664.5,11670.5,11662.5,11666.25
1674446400,11666.25,11669.5,11658.75,11667,11666.25,11669.5,11658.75,11667
1674450000,11667,11678.75,11661,11668.5,11667,11678.75,11661,11668.5
1674453600,11667.75,11682.75,11663.75,11679.25,11668.5,11682.75,11663.75,11679.25
1674457200,11679.5,11694.25,11667.5,11680.75,11679.25,11694.25,11667.5,11680.75
1674460800,11680.25,11706.25,11655.25,11663.25,11680.75,11706.25,11655.25,11663.25
1674464400,11663.25,11683,11653.25,11678.75,11663.25,11683,11653.25,11678.75
1674468000,11678.75,11686.5,11653.75,11668.25,11678.75,11686.5,11653.75,11668.25
1674471600,11668.75,11673.5,11652,11659.5,11668.25,11673.5,11652,11659.5
1674475200,11659.75,11703,11659.75,11684.75,11659.5,11703,11659.75,11684.75
1674478800,11685,11723.25,11684.5,11696.75,11684.75,11723.25,11684.5,11696.75
1674482400,11697.25,11821.5,11671.75,11801,11696.75,11821.5,11671.75,11801
1674486000,11801,11883.5,11791.75,11869.5,11801,11883.5,11791.75,11869.5
1674489600,11869.5,11957,11869.5,11945.75,11869.5,11957,11869.5,11945.75
1674493200,11946,11947.25,11907.75,11942.25,11945.75,11947.25,11907.75,11942.25
1674496800,11942.5,11983,11938.5,11958.25,11942.25,11983,11938.5,11958.25
1674500400,11958.5,11960,11861.25,11891.25,11958.25,11960,11861.25,11891.25
1674504000,11891.5,11941.25,11867.75,11932.5,11891.25,11941.25,11867.75,11932.5
1674507600,11931.5,11936.75,11914,11935.5,11932.5,11936.75,11914,11935.5
1674514800,11933,11936,11916,11918.25,11935.5,11936,11916,11918.25
1674518400,11918.5,11925,11914.75,11920.75,11918.25,11925,11914.75,11920.75
1674522000,11922,11931,11912.25,11925.75,11920.75,11931,11912.25,11925.75
1674525600,11926.5,11937.5,11925.25,11929.25,11925.75,11937.5,11925.25,11929.25
1674529200,11928.75,11931.25,11924.25,11926,11929.25,11931.25,11924.25,11926
1674532800,11925.5,11930,11921,11930,11926,11930,11921,11930
1674536400,11929.75,11944.75,11926.5,11931,11930,11944.75,11926.5,11931
1674540000,11930.75,11935.25,11920,11930.75,11931,11935.25,11920,11930.75
1674543600,11930.25,11936.5,11910.25,11921,11930.75,11936.5,11910.25,11921
1674547200,11920.25,11932.75,11907.25,11922.75,11921,11932.75,11907.25,11922.75
1674550800,11923,11924.5,11900.25,11904,11922.75,11924.5,11900.25,11904
1674554400,11904.25,11908.25,11884.25,11900.25,11904,11908.25,11884.25,11900.25
1674558000,11900.25,11900.75,11876.5,11882.25,11900.25,11900.75,11876.5,11882.25
1674561600,11881.75,11892,11873.25,11880.75,11882.25,11892,11873.25,11880.75
1674565200,11881,11887.75,11835.75,11848.5,11880.75,11887.75,11835.75,11848.5
1674568800,11848.25,11951.5,11840.25,11884.25,11848.5,11951.5,11840.25,11884.25
1674572400,11884,11942.75,11838.25,11931.75,11884.25,11942.75,11838.25,11931.75
1674576000,11931.75,11939,11899,11917.75,11931.75,11939,11899,11917.75
1674579600,11917.5,11936.75,11887.5,11900,11917.75,11936.75,11887.5,11900
1674583200,11900.5,11938,11872.25,11922.25,11900,11938,11872.25,11922.25
1674586800,11922.25,11923.5,11892,11918,11922.25,11923.5,11892,11918
1674590400,11918.25,11923.75,11859.5,11905.75,11918,11923.75,11859.5,11905.75
1674594000,11906,12010.5,11875.75,11970.25,11905.75,12010.5,11875.75,11970.25
1674601200,11970.5,11976.5,11821.25,11839.75,11970.25,11976.5,11821.25,11839.75
1674604800,11840.5,11848.25,11810.75,11822.75,11839.75,11848.25,11810.75,11822.75
1674608400,11823,11826.5,11798.25,11805.5,11822.75,11826.5,11798.25,11805.5
1674612000,11805,11827.5,11803.75,11818.25,11805.5,11827.5,11803.75,11818.25
1674615600,11818.5,11829,11810.75,11826,11818.25,11829,11810.75,11826
1674619200,11826.5,11833.75,11816,11819.25,11826,11833.75,11816,11819.25
1674622800,11818.75,11822.5,11812.25,11821,11819.25,11822.5,11812.25,11821
1674626400,11821.25,11838.75,11820.75,11833,11821,11838.75,11820.75,11833
1674630000,11833.5,11852,11826.5,11849.5,11833,11852,11826.5,11849.5
1674633600,11850,11858,11824.75,11830.75,11849.5,11858,11824.75,11830.75
1674637200,11830.75,11835,11782.25,11784,11830.75,11835,11782.25,11784
1674640800,11784,11789,11752.75,11767.25,11784,11789,11752.75,11767.25
1674644400,11767.5,11778.75,11732.75,11744.75,11767.25,11778.75,11732.75,11744.75
1674648000,11745.25,11768.75,11741.5,11762.25,11744.75,11768.75,11741.5,11762.25
1674651600,11762.25,11764,11703,11710.25,11762.25,11764,11703,11710.25
1674655200,11709.5,11724.25,11622,11624.25,11710.25,11724.25,11622,11624.25
1674658800,11624.5,11672,11604.5,11666.5,11624.25,11672,11604.5,11666.5
1674662400,11667,11788.75,11658,11765.25,11666.5,11788.75,11658,11765.25
1674666000,11765.5,11773.75,11732.5,11753.75,11765.25,11773.75,11732.5,11753.75
1674669600,11754.25,11836.25,11752,11817.75,11753.75,11836.25,11752,11817.75
1674673200,11817.75,11875,11806.75,11859.25,11817.75,11875,11806.75,11859.25
1674676800,11859,11903.5,11835.75,11876.25,11859.25,11903.5,11835.75,11876.25
1674680400,11876,11917,11846,11873.5,11876.25,11917,11846,11873.5
1674687600,11874.75,11915.75,11867.25,11907.25,11873.5,11915.75,11867.25,11907.25
1674691200,11907.5,11922.75,11897.25,11899.25,11907.25,11922.75,11897.25,11899.25
1674694800,11899.25,11905.5,11879.25,11901,11899.25,11905.5,11879.25,11901
1674698400,11901,11912.5,11898.75,11908,11901,11912.5,11898.75,11908
1674702000,11908.5,11913.5,11902.25,11910,11908,11913.5,11902.25,11910
1674705600,11910.75,11922.25,11910,11916.25,11910,11922.25,11910,11916.25
1674709200,11916,11939.25,11912.5,11935,11916.25,11939.25,11912.5,11935
1674712800,11935.5,11956.75,11928.5,11940.25,11935,11956.75,11928.5,11940.25
1674716400,11940.75,11945.5,11923.5,11936.5,11940.25,11945.5,11923.5,11936.5
1674720000,11937,11963,11931.25,11936.5,11936.5,11963,11931.25,11936.5
1674723600,11936.75,11960.5,11915.5,11918.5,11936.5,11960.5,11915.5,11918.5
1674727200,11918.25,11948.5,11916.75,11942,11918.5,11948.5,11916.75,11942
1674730800,11942.25,11956,11935.25,11946.5,11942,11956,11935.25,11946.5
1674734400,11945.5,12002.5,11944.25,11993,11946.5,12002.5,11944.25,11993
1674738000,11993.25,12010,11930,11997.25,11993,12010,11930,11997.25
1674741600,11997,12075,11947,11975.25,11997.25,12075,11947,11975.25
1674745200,11976,12048.5,11907,11920.25,11975.25,12048.5,11907,11920.25
1674748800,11920.25,11976.25,11904.25,11970.25,11920.25,11976.25,11904.25,11970.25
1674752400,11970.5,12017.25,11967.25,11998.25,11970.25,12017.25,11967.25,11998.25
1674756000,11998.25,12046.75,11970,12027.5,11998.25,12046.75,11970,12027.5
1674759600,12027.75,12063.5,12013,12056,12027.5,12063.5,12013,12056
1674763200,12057,12111.25,12041,12105,12056,12111.25,12041,12105
1674766800,12104.75,12113,12055.75,12060.5,12105,12113,12055.75,12060.5
1674774000,12049,12051.75,12034.5,12039.5,12060.5,12051.75,12034.5,12039.5
1674777600,12039.5,12059.25,12037.75,12048.5,12039.5,12059.25,12037.75,12048.5
1674781200,12048.5,12058.25,12034,12036.5,12048.5,12058.25,12034,12036.5
